bin	observed	predicted	residual	idx	good_residual	pvals	chr	start	end
9_94	1.74328670197601	1.0915385484695435	0.6517481535064666	22028	0.6517481535064666	0.04093011419058216	chr9	9300838	9400846
13_570	2.27567957462742	1.593843936920166	0.6818356377072541	5677	0.6818356377072541	0.03566636667078779	chr13	56934141	57034200
3_1111	1.32339628080611	0.6123908758163452	0.7110054049897647	13064	0.7110054049897647	0.03130309253712932	chr3	111012211	111112221
3_183	1.93812103344674	0.9278124570846558	1.0103085763620843	13741	1.0103085763620843	0.00965708035763917	chr3	18202003	18302013
18_259	2.641456758031	1.8264505863189697	0.8150061717120303	8973	0.8150061717120303	0.020131397787528458	chr18	25825543	25925641
18_366	-0.612360918559777	0.5325907468795776	-1.1449516654393546	9074	1.1449516654393546	0.0061944376442910325	chr18	36536136	36636234
13_825	-0.156007494621852	0.47093909978866577	-0.6269465944105178	5847	0.6269465944105178	0.04595390159626759	chr13	82449441	82549500
18_571	-0.805203122656017	-0.19305455684661865	-0.6121485658093984	9285	0.6121485658093984	0.049288070725735635	chr18	57056431	57156529
1_745	1.90650610239826	1.2938086986541748	0.6126974037440851	1485	0.6126974037440851	0.049159572935352544	chr1	74414881	74514900
5_923	-0.510525582713112	0.16048038005828857	-0.6710059627714006	17553	0.6710059627714006	0.03746475366774743	chr5	92207377	92307384
7_109	3.30942288559326	1.895309567451477	1.414113318141783	18861	1.414113318141783	0.0028775570488288314	chr7	10802593	10902616
4_330	2.47902571150042	1.6954033374786377	0.7836223740217823	15665	0.7836223740217823	0.02291081805691473	chr4	32909213	33009240
16_187	4.66858115219246	3.572963237762451	1.0956179144300089	7572	1.0956179144300089	0.007250342237178402	chr16	18611161	18711220
5_413	1.44148667477521	0.6706817746162415	0.7708049001589685	17229	0.7708049001589685	0.024176587565305527	chr5	41203297	41303304
4_588	2.71056008074008	1.911470890045166	0.799089190694914	15903	0.799089190694914	0.021487237855167922	chr4	58716437	58816464
8_965	1.48378406629349	0.7708804607391357	0.7129036055543543	21208	0.7129036055543543	0.031041565468789348	chr8	96441453	96541495
4_862	1.48045015449545	0.7455532550811768	0.7348968994142733	16196	0.7348968994142733	0.02819171705028741	chr4	86124109	86224136
19_574	-1.69127804995781	-1.0812848806381226	-0.6099931693196874	9954	0.6099931693196874	0.04979643131123894	chr19	57328078	57428126
2_1491	1.35653379441759	0.5307708978652954	0.8257628965522945	10395	0.8257628965522945	0.019273097875138995	chr2	149059601	149159640
4_1358	-0.0530493412726396	0.6829164624214172	-0.7359658036940568	14977	0.7359658036940568	0.028061275500967778	chr4	135737997	135838024
11_407	-0.0439927535938007	0.5917676687240601	-0.6357604223178608	3544	0.6357604223178608	0.04409125350753598	chr11	40601625	40701628
10_329	1.92611398370859	1.0299415588378906	0.8961724248706995	2342	0.8961724248706995	0.014625808277895848	chr10	32808201	32908225
7_393	-0.578967756896861	0.05388500168919563	-0.6328527585860566	19464	0.6328527585860566	0.044695969053035405	chr7	39209409	39309432
1_1665	1.52889439894146	0.7405116558074951	0.788382743133965	402	0.788382743133965	0.022460969494658173	chr1	166433281	166533300
18_47	1.88997292651523	1.1991344690322876	0.6908384574829425	9180	0.6908384574829425	0.03424774574795415	chr18	4604555	4704653
11_896	6.42677937301208	3.5293080806732178	2.897471292338862	4005	2.897471292338862	0.00019997120587694937	chr11	89503581	89603584
13_1093	1.51831810424239	0.8061352372169495	0.7121828670254406	5396	0.7121828670254406	0.031140562170063116	chr13	109265521	109365580
8_786	1.62582558587188	0.9135795831680298	0.7122460027038502	21019	0.7122460027038502	0.03113187536171657	chr8	78533756	78633798
14_307	-1.4531704864322	-0.671498715877533	-0.781671770554667	6133	0.781671770554667	0.02309825157155563	chr14	30614077	30714122
11_299	2.20312645327874	1.5304213762283325	0.6727050770504075	3426	0.6727050770504075	0.03717572454423851	chr11	29801193	29901196
18_386	2.08105973705092	0.9902806878089905	1.0907790492419296	9095	1.0907790492419296	0.007365496282203515	chr18	38538116	38638214
16_711	2.05891519672715	1.2969639301300049	0.7619512665971451	8019	0.7619512665971451	0.025099725501668075	chr16	71042601	71142660
13_867	2.57027005660826	1.7293275594711304	0.8409424971371298	5878	0.8409424971371298	0.018135533719905738	chr13	86651961	86752020
6_481	0.909039565729117	-0.16659300029277802	1.075632566021895	18373	1.075632566021895	0.007740841244604616	chr6	48003841	48103848
5_1251	1.18426547860317	0.3583933413028717	0.8258721373002984	16406	0.8258721373002984	0.019264609545833745	chr5	125010001	125110008
8_1089	1.74483812585066	1.079958200454712	0.6648799253959481	20049	0.6648799253959481	0.03852876689309383	chr8	108846785	108946827
4_1632	-0.429410331111932	0.39700472354888916	-0.8264150546608211	15266	0.8264150546608211	0.01922248990848177	chr4	163145669	163245696
18_756	-1.34485947208256	-0.7193363308906555	-0.6255231411919044	9482	0.6255231411919044	0.04626312998207445	chr18	75574746	75674844
7_764	4.20047596941014	1.906495451927185	2.2939805174829546	19751	2.2939805174829546	0.00047806553964698656	chr7	76318313	76418336
2_2142	1.56201271130311	0.801064670085907	0.7609480412172029	11049	0.7609480412172029	0.02520695318722672	chr2	214185641	214285680
8_68	-1.7370496182877	-0.8405202627182007	-0.8965293555694993	20921	0.8965293555694993	0.014605949574024323	chr8	6702882	6802924
6_1275	0.806449322501526	0.02736431360244751	0.7790850088990785	17905	0.7790850088990785	0.023349645555211896	chr6	127410193	127510200
4_619	1.72967100923188	0.9252315759658813	0.8044394332659988	15936	0.8044394332659988	0.021019612816136013	chr4	61817305	61917332
16_592	1.8724696251591	1.1390998363494873	0.7333697888096127	7888	0.7333697888096127	0.02837932164482886	chr16	59135461	59235520
9_1179	-1.25997177205383	-0.644254744052887	-0.615717028000943	21401	0.615717028000943	0.04845940702554739	chr9	117810603	117910611
5_231	1.48243368043054	0.8088540434837341	0.6735796369468059	17036	0.6735796369468059	0.037027969839248075	chr5	23001841	23101848
2_1994	2.14248173326219	1.431233286857605	0.7112484464045852	10903	0.7112484464045852	0.03126946283129505	chr2	199379721	199479760
14_813	1.9788103249978	0.7155551314353943	1.2632551935624057	6620	1.2632551935624057	0.004343929185474156	chr14	81237353	81337398
10_98	2.57642283154214	1.2874677181243896	1.2889551134177504	2871	1.2889551134177504	0.004037322362713253	chr10	9702426	9802450
16_654	2.82610015407175	1.8114386796951294	1.0146614743766205	7956	1.0146614743766205	0.009512419393044582	chr16	65339181	65439240
15_443	0.917789134508001	-0.04260626435279846	0.9603953988607995	6994	0.9603953988607995	0.011525263192133567	chr15	44213261	44313290
11_486	3.82475719124615	3.1606390476226807	0.6641181436234693	3631	0.6641181436234693	0.03866351986536372	chr11	48501941	48601944
18_759	1.22970125286516	0.5845563411712646	0.6451449116938954	9484	0.6451449116938954	0.042202898473270176	chr18	75875043	75975141
16_337	3.40272745455835	2.5446369647979736	0.8580904897603765	7731	0.8580904897603765	0.016946309322511413	chr16	33620161	33720220
3_699	0.824745536426602	0.10399974137544632	0.7207457950511557	14385	0.7207457950511557	0.02998801689209454	chr3	69807679	69907689
15_381	3.23514794704473	1.3989027738571167	1.8362451731876135	6937	1.8362451731876135	0.0010955175293001608	chr15	38011401	38111430
2_902	5.01616164302769	3.056285858154297	1.9598757848733932	12017	1.9598757848733932	0.0008596754869592938	chr2	90136041	90236080
2_528	-0.235257011946294	0.4508649706840515	-0.6861219826303455	11627	0.6861219826303455	0.0349825446852587	chr2	52721081	52821120
14_413	2.14249015229287	1.4055591821670532	0.7369309701258167	6229	0.7369309701258167	0.02794410662950354	chr14	41218953	41318998
4_673	3.47047863065865	1.7567856311798096	1.7136929994788406	15996	1.7136929994788406	0.0014158306235529361	chr4	67218817	67318844
2_525	2.17569188252643	1.1778079271316528	0.9978839553947774	11624	0.9978839553947774	0.010085100302152325	chr2	52420961	52521000
15_498	2.20023445715991	0.597708523273468	1.602525933886442	7049	1.602525933886442	0.0018150513443264636	chr15	49714911	49814940
6_1331	-1.34007963010131	-0.5565804839134216	-0.7834991461878884	17964	0.7834991461878884	0.022922605135384987	chr6	133010641	133110648
4_1381	1.56654667820574	0.9018746614456177	0.6646720167601223	15003	0.6646720167601223	0.038565489997157656	chr4	138038641	138138668
4_649	-0.0212004786520882	0.9200820922851562	-0.9412825709372444	15969	0.9412825709372444	0.012356158828518303	chr4	64818145	64918172
11_581	3.03451497209502	1.6779367923736572	1.356578179721363	3686	1.356578179721363	0.003350383743175295	chr11	58002321	58102324
12_867	-0.69778081322751	0.0779351070523262	-0.7757159202798362	5180	0.7757159202798362	0.02368198388618708	chr12	86632909	86732946
1_585	0.887802309248924	0.17508657276630402	0.71271573648262	1319	0.71271573648262	0.03106733439359549	chr1	58411681	58511700
13_906	1.80878288509871	1.0915857553482056	0.7171971297505044	5909	0.7171971297505044	0.03045945160370035	chr13	90554301	90654360
3_1121	0.290139887351554	-0.36365291476249695	0.6537928021140509	13075	0.6537928021140509	0.04054505175706457	chr3	112012321	112112331
11_427	3.16449987916693	2.1008307933807373	1.0636690857861928	3566	1.0636690857861928	0.008054096766816721	chr11	42601705	42701708
4_645	3.24205824833754	2.1430490016937256	1.0990092466438144	15965	1.0990092466438144	0.00717095947435787	chr4	64418033	64518060
8_650	2.19566383445121	1.383355975151062	0.812307859300148	20895	0.812307859300148	0.020353858193044527	chr8	64927908	65027950
16_73	2.90699071815284	1.247069001197815	1.6599217169550249	8039	1.6599217169550249	0.0015934142994152327	chr16	7204321	7304380
6_842	0.435787284151815	-0.25854238867759705	0.694329672829412	18672	0.694329672829412	0.03371545910223727	chr6	84106729	84206736
12_171	1.27493839743956	0.6116890907287598	0.6632493067108003	4490	0.6632493067108003	0.038817879098172914	chr12	17006461	17106498
10_526	1.95050893536089	1.032654047012329	0.9178548883485609	2493	0.9178548883485609	0.013476702282545263	chr10	52513126	52613150
4_936	2.36007583692123	1.3939390182495117	0.9661368186717181	16267	0.9661368186717181	0.01128910415652484	chr4	93526181	93626208
9_436	4.01470485848261	2.2168819904327393	1.7978228680498711	21780	1.7978228680498711	0.0011850830948343916	chr9	43503916	43603924
2_1687	1.43568306272954	0.7195505499839783	0.7161325127455618	10603	0.7161325127455618	0.03060258413970246	chr2	168667441	168767480
6_659	4.5425854030978	2.3981246948242188	2.1444607082735816	18504	2.1444607082735816	0.0006147134214876633	chr6	65805265	65905272
14_442	2.392886139175	1.4904295206069946	0.9024566185680052	6258	0.9024566185680052	0.014280909386804791	chr14	44120287	44220332
3_1044	-0.62323572269128	0.15916068851947784	-0.7823964112107579	12997	0.7823964112107579	0.023028407813478452	chr3	104311474	104411484
10_1072	2.75524161207799	1.4115535020828247	1.3436881099951652	1837	1.3436881099951652	0.0034693470669428174	chr10	107126776	107226800
5_256	2.32827284964775	1.6220805644989014	0.7061922851488487	17061	0.7061922851488487	0.03197793142641104	chr5	25502041	25602048
19_542	1.83309617736965	0.42914918065071106	1.4039469967189389	9926	1.4039469967189389	0.0029547225293414052	chr19	54126510	54226558
17_127	-1.85617482081365	-1.0518490076065063	-0.8043258132071436	8249	0.8043258132071436	0.02102941598205263	chr17	12614743	12714859
10_1106	2.11315707655574	1.3278018236160278	0.7853552529397123	1875	0.7853552529397123	0.02274582784587825	chr10	110527626	110627650
19_317	-1.547898485448	-0.9050824046134949	-0.6428160808345051	9687	0.6428160808345051	0.04266265355054702	chr19	31615485	31715533
5_1289	2.45070581778843	1.6710296869277954	0.7796761308606346	16446	0.7796761308606346	0.023291910718361796	chr5	128810305	128910312
9_1255	1.75862204218591	1.0779894590377808	0.6806325831481292	21486	0.6806325831481292	0.03586109440589499	chr9	125411287	125511295
3_1634	-0.0962886573092992	0.856721818447113	-0.9530104757564122	13537	0.9530104757564122	0.01183796859374093	chr3	163317964	163417974
4_286	-0.272995810153364	0.4252510368824005	-0.6982468470357646	15618	0.6982468470357646	0.033129729843316795	chr4	28507981	28608008
10_892	3.82839240277758	2.0480093955993652	1.780383007178215	2789	1.780383007178215	0.001228779597321027	chr10	89122276	89222300
3_182	2.1344088844935	0.6872138977050781	1.4471949867884217	13731	1.4471949867884217	0.0026433044998715807	chr3	18101992	18202002
4_466	-0.758279385302675	0.5897666811943054	-1.3480460664969804	15806	1.3480460664969804	0.00342854545608045	chr4	46513021	46613048
4_1029	-1.02383515392738	-0.16330906748771667	-0.8605260864396633	14630	0.8605260864396633	0.01678513766781774	chr4	102828785	102928812
14_486	2.88509667180676	1.8364126682281494	1.0486840035786105	6302	1.0486840035786105	0.00846882888255416	chr14	48522311	48622356
14_609	1.82962387552493	1.0065703392028809	0.8230535363220493	6422	0.8230535363220493	0.0194850695780475	chr14	60827969	60928014
16_265	2.05427332690327	0.7549129128456116	1.2993604140576585	7658	1.2993604140576585	0.003920882797206485	chr16	26415841	26515900
18_635	-0.633094264636679	0.17452967166900635	-0.8076239363056853	9353	0.8076239363056853	0.020747068735371188	chr18	63462767	63562865
3_990	1.44307872325364	0.7320312261581421	0.7110474970954979	14591	0.7110474970954979	0.03129726519503788	chr3	98910880	99010890
16_321	4.61494169845835	2.734086513519287	1.8808551849390627	7720	1.8808551849390627	0.001001966568728909	chr16	32019201	32119260
7_1241	1.60943761553592	0.9007282257080078	0.7087093898279122	18916	0.7087093898279122	0.031622901663658304	chr7	124029761	124129784
12_156	0.804962303592165	0.11912266165018082	0.6858396419419842	4473	0.6858396419419842	0.035027113638133434	chr12	15505891	15605928
17_114	1.25750810299319	0.20022326707839966	1.0572848359147904	8235	1.0572848359147904	0.00822765911281037	chr17	11313222	11413338
12_400	0.693899999724134	-0.0015489065553992987	0.6954489062795333	4684	0.6954489062795333	0.033546871679643375	chr12	39915163	40015200
18_391	-0.653752535461578	-0.040551476180553436	-0.6132010592810245	9101	0.6132010592810245	0.04904199017886237	chr18	39038611	39138709
5_1521	1.51690555074846	0.8132820129394531	0.7036235378090068	16690	0.7036235378090068	0.03234508528875074	chr5	152012161	152112168
5_989	4.473330058436	2.6997454166412354	1.7735846417947645	17623	1.7735846417947645	0.0012463624167925115	chr5	98807905	98907912
5_1445	2.14356289520821	1.265364408493042	0.878198486715168	16608	0.878198486715168	0.015669592274141896	chr5	144411553	144511560
6_632	3.79166615557128	2.550896644592285	1.240769510978995	18476	1.240769510978995	0.004636307047702293	chr6	63105049	63205056
6_637	2.59126705024272	1.9013811349868774	0.6898859152558425	18480	0.6898859152558425	0.034394679359650605	chr6	63605089	63705096
7_855	-0.0893108833337512	0.6767377853393555	-0.7660486686731067	19849	0.7660486686731067	0.02466738023836593	chr7	85420497	85520520
5_910	3.50737460185733	2.030095338821411	1.477279263035919	17540	1.477279263035919	0.002450669104539998	chr5	90907273	91007280
6_1237	2.94571488343145	1.8963476419448853	1.0493672414865647	17866	1.0493672414865647	0.008449355135091556	chr6	123609889	123709896
12_1020	-0.876760923347364	-0.23286072909832	-0.643900194249044	4138	0.643900194249044	0.0424479133285561	chr12	101938723	102038760
18_260	-0.338777397550989	0.6169183254241943	-0.9556957229751833	8975	0.9556957229751833	0.011723079722717272	chr18	25925642	26025740
3_251	-0.889129089737419	-0.1312108337879181	-0.7579182559495009	13934	0.7579182559495009	0.02553410865332766	chr3	25002751	25102761
7_1561	-1.04964336660411	-0.3004895746707916	-0.7491537919333184	19243	0.7491537919333184	0.026509296966753318	chr7	156037441	156137464
12_617	3.1240848903773	1.9682964086532593	1.155788481724041	4918	1.155788481724041	0.00598856514591177	chr12	61623409	61723446
8_901	2.59878193387278	1.7425453662872314	0.8562365675855483	21138	0.8562365675855483	0.017070244185344363	chr8	90038701	90138743
18_502	-0.463770780856205	0.549403965473175	-1.01317474632938	9215	1.01317474632938	0.009561527121009286	chr18	50149600	50249698
4_1334	3.00468492344732	1.9273167848587036	1.0773681385886165	14956	1.0773681385886165	0.007696653419379005	chr4	133337325	133437352
2_894	4.63525819751519	3.4556198120117188	1.1796383855034716	12013	1.1796383855034716	0.005564537829422763	chr2	89335721	89435760
13_1094	1.62534117649853	0.9779641032218933	0.6473770732766366	5397	0.6473770732766366	0.04176759236893982	chr13	109365581	109465640
9_762	-0.312347651258071	0.46599888801574707	-0.778346539273818	21842	0.778346539273818	0.02342201198958737	chr9	76106850	76206858
4_331	2.34409453748336	1.600445032119751	0.7436495053636092	15666	0.7436495053636092	0.027144352345542033	chr4	33009241	33109268
3_678	-0.46766117959796	0.1489851325750351	-0.616646312172995	14362	0.616646312172995	0.04824623143385167	chr3	67707448	67807458
3_282	2.4937584582971	1.1639273166656494	1.3298311416314506	13965	1.3298311416314506	0.003603177653892029	chr3	28103092	28203102
1_695	-0.194825208877181	0.4594462811946869	-0.6542714900718679	1430	0.6542714900718679	0.04045550911281096	chr1	69413881	69513900
14_411	-0.663531593472386	0.2237871140241623	-0.8873187074965483	6227	0.8873187074965483	0.015129060829674865	chr14	41018861	41118906
6_674	3.0872255975935	2.2093617916107178	0.8778638059827824	18520	0.8778638059827824	0.015689869253946154	chr6	67305385	67405392
2_1461	-0.380962911949138	0.27503371238708496	-0.655996624336223	10362	0.655996624336223	0.04013470372894974	chr2	146058401	146158440
11_809	-0.728254241384892	0.34845319390296936	-1.0767074352878614	3915	1.0767074352878614	0.007713438213216403	chr11	80803233	80903236
18_706	1.11430232466313	0.37364324927330017	0.7406590753898299	9430	0.7406590753898299	0.02749692958388765	chr18	70569796	70669894
16_325	2.53429340063335	0.7296438217163086	1.8046495789170414	7724	1.8046495789170414	0.0011685128037591608	chr16	32419441	32519500
3_1631	2.25188200135044	1.4038729667663574	0.8480090345840825	13534	0.8480090345840825	0.01763364198547828	chr3	163017931	163117941
2_359	3.26891896327808	1.8415087461471558	1.4274102171309244	11444	1.4274102171309244	0.00278039612620003	chr2	35814321	35914360
5_1271	-0.684675690736092	-0.035122983157634735	-0.6495527075784573	16427	0.6495527075784573	0.04134829806163223	chr5	127010161	127110168
2_872	-4.42628673381991	-1.4217976331710815	-3.0044891006488283	11998	3.0044891006488283	0.00017466543232505665	chr2	87134841	87234880
3_1158	2.32992056105079	0.7407406568527222	1.5891799041980676	13114	1.5891799041980676	0.0018720464487106455	chr3	115712728	115812738
16_75	-1.01379441154391	-0.1501021683216095	-0.8636922432223004	8061	0.8636922432223004	0.016578382961437106	chr16	7404441	7504500
13_632	2.42830736515922	1.7522742748260498	0.6760330903331702	5722	0.6760330903331702	0.03661710431412371	chr13	63137861	63237920
15_239	1.23790532950731	0.6100823283195496	0.6278230011877604	6821	0.6278230011877604	0.04576469309868957	chr15	23807141	23907170
6_1250	1.9057659581052	1.076731562614441	0.8290343954907591	17880	0.8290343954907591	0.01902083073672898	chr6	124909993	125010000
4_1055	-0.177031770209215	0.5076524019241333	-0.6846841721333483	14659	0.6846841721333483	0.03521020373655242	chr4	105429513	105529540
6_1044	2.65185401333903	1.9402326345443726	0.7116213787946575	17674	0.7116213787946575	0.031217942713338696	chr6	104308345	104408352
2_1237	-0.999827238661309	-0.19801542162895203	-0.8018118170323569	10139	0.8018118170323569	0.021247732803045323	chr2	123649441	123749480
2_1482	-0.54843173417366	0.07985354959964752	-0.6282852837733075	10385	0.6282852837733075	0.04566525090106894	chr2	148159241	148259280
14_862	-0.0383138307333436	0.6110555529594421	-0.6493693836927857	6669	0.6493693836927857	0.041383440312976985	chr14	86139607	86239652
3_828	-0.145754630352965	0.633534848690033	-0.779289479042998	14469	0.779289479042998	0.023329655668403594	chr3	82709098	82809108
16_215	-4.49842358091066	-1.3991152048110962	-3.0993083760995637	7603	3.0993083760995637	0.00015555310253140766	chr16	21412841	21512900
16_831	2.27971937056113	1.1233384609222412	1.1563809096388886	8145	1.1563809096388886	0.005977556739467978	chr16	83049801	83149860
8_393	3.96721613466569	2.1427700519561768	1.824446082709513	20687	1.824446082709513	0.001122085240612035	chr8	39216857	39316899
1_748	-0.467807219067477	0.42752912640571594	-0.895336345473193	1488	0.895336345473193	0.014672454049421036	chr1	74714941	74814960
11_162	1.53535220721268	0.43595296144485474	1.0993992457678252	3277	1.0993992457678252	0.007161899525903821	chr11	16100645	16200648
4_1189	1.80587836783623	1.1348180770874023	0.6710602907488277	14800	0.6710602907488277	0.037455471755698216	chr4	118833265	118933292
3_224	2.73412637196957	1.2872467041015625	1.4468796678680076	13904	1.4468796678680076	0.002645422148618341	chr3	22302454	22402464
16_522	-0.549990585648695	0.1470765918493271	-0.697067177498022	7811	0.697067177498022	0.03330485949927155	chr16	52131261	52231320
19_178	0.663325379580705	0.051548514515161514	0.6117768650655435	9590	0.6117768650655435	0.04937531378245306	chr19	17708674	17808722
16_323	3.15559760510835	2.184903621673584	0.9706939834347659	7722	0.9706939834347659	0.011105858316439739	chr16	32219321	32319380
4_298	2.33660842118366	1.538242220878601	0.7983662003050589	15631	0.7983662003050589	0.02155138065985416	chr4	29708317	29808344
10_1297	-1.25154334908046	-0.6312221884727478	-0.6203211606077121	2074	0.6203211606077121	0.047413677599151556	chr10	129632401	129732425
8_628	-0.388440431258874	0.2678679823875427	-0.6563084136464168	20870	0.6563084136464168	0.0400770386206091	chr8	62726962	62827004
10_1070	-0.266923211382712	0.3573724329471588	-0.6242956443298708	1835	0.6242956443298708	0.0465317079394825	chr10	106926726	107026750
4_1208	-0.356161732119217	0.3733038008213043	-0.7294655329405213	14820	0.7294655329405213	0.028865709239443295	chr4	120733797	120833824
6_682	2.01590946707637	1.3564960956573486	0.6594133714190216	18529	0.6594133714190216	0.03950799212326858	chr6	68105449	68205456
6_1012	0.845563116917379	0.23059579730033875	0.6149673196170402	17643	0.6149673196170402	0.04863217361989877	chr6	101108089	101208096
18_19	2.29039562231673	0.854415237903595	1.435980384413135	8901	1.435980384413135	0.0027199447743053106	chr18	1801783	1901881
2_1957	4.27615744142215	2.3880317211151123	1.8881257203070376	10867	1.8881257203070376	0.000987688734434543	chr2	195678241	195778280
2_1261	-0.778154136531014	0.019496189430356026	-0.79765032596137	10166	0.79765032596137	0.02161511819685876	chr2	126050401	126150440
16_709	5.56276993905215	2.1948258876800537	3.3679440513720964	8016	3.3679440513720964	0.00011410388082585383	chr16	70842481	70942540
8_1122	1.87168901865665	1.2302342653274536	0.6414547533291963	20087	0.6414547533291963	0.04293408260164829	chr8	112148204	112248246
4_123	2.2329665202108	1.3209303617477417	0.9120361584630583	14844	0.9120361584630583	0.013773957895675993	chr4	12203417	12303444
10_576	2.77447496296725	2.157540798187256	0.6169341647799942	2534	0.6169341647799942	0.048180416472552286	chr10	57514376	57614400
6_770	1.19731824125755	0.48096829652786255	0.7163499447296875	18615	0.7163499447296875	0.03057328718554853	chr6	76906153	77006160
10_786	1.63278736002711	0.8444603681564331	0.7883269918706768	2680	0.7883269918706768	0.022466176490578808	chr10	78519626	78619650
4_1680	-1.09379544987359	0.032948222011327744	-1.1267436718849178	15315	1.1267436718849178	0.006560471267901726	chr4	167947013	168047040
14_863	2.65946410714754	1.542083978652954	1.117380128494586	6670	1.117380128494586	0.0067591264249802704	chr14	86239653	86339698
6_927	2.25854046095337	1.617436408996582	0.6411040519567881	18751	0.6411040519567881	0.043004329883852735	chr6	92607409	92707416
4_235	3.06162418696304	1.9343737363815308	1.127250450581509	15562	1.127250450581509	0.0065499269672777685	chr4	23406553	23506580
2_1155	-0.645468358325352	0.22914904356002808	-0.8746174018853801	10097	0.8746174018853801	0.01588821462893271	chr2	115446161	115546200
13_254	0.72635602122572	0.09650077670812607	0.6298552445175939	5467	0.6298552445175939	0.045329383080427485	chr13	25315181	25415240
2_810	-0.470934421911778	0.24827693402767181	-0.7192113559394497	11931	0.7192113559394497	0.030190801367878745	chr2	80932361	81032400
4_221	1.51188067993432	0.8693865537643433	0.6424941261699768	15547	0.6424941261699768	0.042726667406059037	chr4	22006161	22106188
8_1115	2.02499548934268	1.1482770442962646	0.8767184450464152	20079	0.8767184450464152	0.01575950307363188	chr8	111447903	111547945
5_856	3.37822052156056	2.0623579025268555	1.3158626190337044	17481	1.3158626190337044	0.0037446717294580077	chr5	85506841	85606848
11_1056	-0.41091384236275	0.44631290435791016	-0.8572267467206602	2950	0.8572267467206602	0.017003914889209607	chr11	105504221	105604224
6_1039	2.28203037918404	1.5543512105941772	0.7276791685898627	17668	0.7276791685898627	0.02909153413465866	chr6	103808305	103908312
14_478	-0.252647488008015	0.8212215304374695	-1.0738690184454844	6294	1.0738690184454844	0.0077860622551199936	chr14	47721943	47821988
18_655	1.56131382379101	0.8074153661727905	0.7538984576182195	9375	0.7538984576182195	0.02597599058934812	chr18	65464747	65564845
15_370	1.31705559799172	0.5163347721099854	0.8007208258817347	6926	0.8007208258817347	0.021343319575072572	chr15	36911071	37011100
4_1368	-1.52743431250172	0.43937742710113525	-1.9668117396028553	14988	1.9668117396028553	0.0008484411203255556	chr4	136738277	136838304
8_315	1.33846401272219	0.5151613354682922	0.8233026772538978	20607	0.8233026772538978	0.01946546094296318	chr8	31413503	31513545
8_366	3.48577281936394	2.527029275894165	0.9587435434697751	20658	0.9587435434697751	0.011594324025759701	chr8	36515696	36615738
8_1364	-0.669521384287583	0.46630340814590454	-1.1358247924334877	20342	1.1358247924334877	0.006374663030577219	chr8	136358610	136458652
18_284	1.59548778145287	0.864388644695282	0.7310991367575881	8996	0.7310991367575881	0.028661007114646895	chr18	28328018	28428116
7_104	-0.524478627123952	0.15465129911899567	-0.6791299262429477	18835	0.6791299262429477	0.0361060622527509	chr7	10302473	10402496
1_1886	-0.0900228344343903	0.523007869720459	-0.6130307041548493	636	0.6130307041548493	0.049081725066996824	chr1	188537701	188637720
4_1642	1.94999359822351	1.142398715019226	0.8075948832042839	15274	0.8075948832042839	0.02074953600817269	chr4	164145949	164245976
16_183	4.61782200936746	3.1201767921447754	1.4976452172226846	7568	1.4976452172226846	0.002330184630739817	chr16	18210921	18310980
1_502	1.73617178950848	0.9854621887207031	0.7507096007877769	1232	0.7507096007877769	0.026333001957246163	chr1	50110021	50210040
13_561	2.91645801861132	2.1549196243286133	0.7615383942827068	5669	0.7615383942827068	0.025143788677212175	chr13	56033601	56133660
7_1089	3.2521304903853	1.6732025146484375	1.5789279757368626	18860	1.5789279757368626	0.0019173619773828398	chr7	108826113	108926136
18_513	1.82467372696313	1.066420078277588	0.758253648685542	9226	0.758253648685542	0.025497645543803158	chr18	51250689	51350787
3_1095	-0.238965121302676	0.567668080329895	-0.806633201632571	13046	0.806633201632571	0.020831403729097843	chr3	109412035	109512045
21_277	1.98496283682848	1.0059235095977783	0.9790393272307016	12487	0.9790393272307016	0.010779627591878253	chr21	27617113	27717174
2_409	1.90807690034609	0.8604705333709717	1.0476063669751183	11498	1.0476063669751183	0.008499656274259448	chr2	40816321	40916360
6_1292	1.42059522396663	0.6508331298828125	0.7697620940838175	17924	0.7697620940838175	0.02428319100673742	chr6	129110329	129210336
1_746	2.66423029040752	1.8810583353042603	0.7831719551032599	1486	0.7831719551032599	0.02295393702206664	chr1	74514901	74614920
8_1390	2.58192070939013	1.5047430992126465	1.0771776101774835	20371	1.0771776101774835	0.007701489059329198	chr8	138959728	139059770
1_1042	3.72743769987286	2.9711599349975586	0.7562777648753016	21	0.7562777648753016	0.025713354560889412	chr1	104120821	104220840
1_780	-1.18829468748825	-0.5567020177841187	-0.6315926697041314	1523	0.6315926697041314	0.044960994104197	chr1	77915581	78015600
13_790	-0.0298210091768883	0.7750495672225952	-0.8048705763994836	5822	0.8048705763994836	0.020982463483186078	chr13	78947341	79047400
18_629	3.07185841606707	1.6779729127883911	1.3938855032786788	9346	1.3938855032786788	0.0030336582413336426	chr18	62862173	62962271
9_831	-0.209280834908619	0.4249514639377594	-0.6342322988463784	21916	0.6342322988463784	0.044407879530367574	chr9	83007471	83107479
3_1786	1.46951303024329	0.49716317653656006	0.9723498537067299	13694	0.9723498537067299	0.011040177448093278	chr3	178519636	178619646
11_297	2.67345597553716	1.8560192584991455	0.8174367170380146	3424	0.8174367170380146	0.019933508385851315	chr11	29601185	29701188
